OrderID,ShipMode,CustomerID,CustomerName,Segment,City,State,Country,Market,Region,ProductID,Category,Sub-Category,ProductName,Sales,Quantity,Discount,Profit,ShippingCost,OrderPriority
F-24275,First Class,F-779,James Garcia,Corporate,Kochi,West Bengal,India,APAC,West,FUR-8975,Furniture,Tables,Modular Work Table,2704.01,2,0.0,917.47,438.58,Critical
F-24276,Second Class,F-444,Gregory Lewis,Home Office,Bhopal,Karnataka,India,APAC,South,FUR-7874,Furniture,Chairs,Leather Executive Chair,6671.78,4,0.1,429.67,220.52,Medium
F-24277,Same Day,F-463,Kathryn Atkins,Corporate,Mumbai,Tamil Nadu,India,APAC,South,FUR-3004,Furniture,Storage,Steel File Cabinet,9918.94,3,0.0,922.58,202.99,Low
F-24278,First Class,F-591,Scott Hall,Home Office,Bangalore,Tamil Nadu,India,APAC,North,FUR-6790,Furniture,Bookcases,Compact Wall Shelf,8588.22,2,0.05,126.93,117.31,Low
F-24279,Standard Class,F-410,Patricia Rodriguez,Corporate,Delhi,Maharashtra,India,APAC,South,FUR-4417,Furniture,Storage,2-Door Wardrobe,3938.95,4,0.1,358.03,476.97,Critical
F-24280,First Class,F-622,Olivia Moore,Home Office,Mumbai,Kerala,India,APAC,East,FUR-6789,Furniture,Bookcases,Compact Wall Shelf,4159.67,1,0.1,980.32,477.46,Low
F-24281,First Class,F-491,Douglas Brown,Consumer,Chennai,West Bengal,India,APAC,West,FUR-8752,Furniture,Storage,Steel File Cabinet,8509.08,4,0.05,907.12,138.55,Medium
F-24282,Standard Class,F-871,Jonathan Preston,Home Office,Ahmedabad,Gujarat,India,APAC,Central,FUR-1518,Furniture,Bookcases,Wooden Bookshelf,2116.55,3,0.1,406.88,180.52,Critical
F-24283,Standard Class,F-458,Tommy Brown,Corporate,Chennai,Karnataka,India,APAC,Central,FUR-7816,Furniture,Tables,Modular Work Table,6477.6,5,0.0,1105.25,447.61,Critical
F-24284,Standard Class,F-631,Jacqueline Gomez,Home Office,Kolkata,Madhya Pradesh,India,APAC,East,FUR-5359,Furniture,Tables,Wooden Study Table,8189.16,1,0.0,140.77,346.8,Critical
F-24285,First Class,F-152,Benjamin Hill,Home Office,Kochi,West Bengal,India,APAC,South,FUR-8651,Furniture,Bookcases,Compact Wall Shelf,5218.13,2,0.05,205.29,373.79,Critical
F-24286,Same Day,F-808,Katherine Sutton,Home Office,Bhopal,Madhya Pradesh,India,APAC,Central,FUR-4789,Furniture,Tables,Round Coffee Table,6314.24,2,0.0,529.33,422.79,Critical
F-24287,Standard Class,F-271,Damon Clark,Corporate,Bangalore,Telangana,India,APAC,West,FUR-6894,Furniture,Bookcases,Compact Wall Shelf,8303.87,3,0.1,762.82,339.8,Critical
F-24288,Standard Class,F-606,Casey Orozco,Corporate,Hyderabad,West Bengal,India,APAC,East,FUR-1675,Furniture,Tables,Round Coffee Table,2877.04,5,0.0,665.32,318.04,High
F-24289,Standard Class,F-246,Christine White,Consumer,Delhi,Maharashtra,India,APAC,North,FUR-3238,Furniture,Bookcases,Compact Wall Shelf,9457.08,3,0.1,715.62,166.14,Critical
F-24290,First Class,F-759,Elizabeth Martinez,Corporate,Jaipur,Kerala,India,APAC,West,FUR-7770,Furniture,Storage,Steel File Cabinet,5452.03,5,0.05,1083.38,347.07,Low
F-24291,Same Day,F-252,Jessica Fowler,Consumer,Chennai,West Bengal,India,APAC,North,FUR-8280,Furniture,Chairs,Adjustable Desk Chair,6925.7,2,0.1,1332.91,368.73,Medium
F-24292,Second Class,F-435,Emily Bishop,Home Office,Hyderabad,Rajasthan,India,APAC,North,FUR-7260,Furniture,Bookcases,Compact Wall Shelf,8362.27,3,0.05,691.41,247.24,High
F-24293,Second Class,F-633,Alyssa Brown,Consumer,Jaipur,Gujarat,India,APAC,West,FUR-4993,Furniture,Tables,Wooden Study Table,8855.31,3,0.05,358.63,173.13,High
F-24294,Second Class,F-443,Lori Taylor,Consumer,Chennai,Karnataka,India,APAC,East,FUR-9713,Furniture,Chairs,Ergonomic Office Chair,7377.2,4,0.1,449.82,149.17,Medium
F-24295,Same Day,F-637,Lori Price,Home Office,Jaipur,Maharashtra,India,APAC,South,FUR-5588,Furniture,Bookcases,Wooden Bookshelf,7119.81,4,0.0,987.51,272.55,Low
F-24296,Second Class,F-228,Johnathan Bell,Consumer,Ahmedabad,Madhya Pradesh,India,APAC,Central,FUR-5421,Furniture,Chairs,Leather Executive Chair,4788.19,1,0.1,757.78,224.35,Low
F-24297,Second Class,F-255,Christopher Farmer,Corporate,Bangalore,Telangana,India,APAC,North,FUR-8602,Furniture,Tables,Round Coffee Table,5760.07,2,0.1,1373.97,372.9,Medium
F-24298,First Class,F-525,Amy Thomas,Corporate,Kochi,Telangana,India,APAC,East,FUR-3534,Furniture,Storage,2-Door Wardrobe,5553.8,3,0.1,1000.26,224.26,Low
F-24299,Second Class,F-188,Courtney Barrera,Corporate,Hyderabad,Maharashtra,India,APAC,East,FUR-6725,Furniture,Tables,Round Coffee Table,7081.26,3,0.0,1236.84,420.66,Low
F-24300,First Class,F-820,Mariah Brown,Home Office,Ahmedabad,Kerala,India,APAC,Central,FUR-1952,Furniture,Chairs,Ergonomic Office Chair,4931.16,2,0.0,169.54,466.77,Critical
F-24301,Standard Class,F-437,Richard Kelley,Corporate,Kolkata,Maharashtra,India,APAC,East,FUR-5445,Furniture,Chairs,Leather Executive Chair,3009.17,4,0.05,181.24,265.83,Low
F-24302,Standard Class,F-439,Calvin Blake,Consumer,Chennai,Karnataka,India,APAC,Central,FUR-3644,Furniture,Tables,Round Coffee Table,5355.59,2,0.1,728.73,406.61,High
F-24303,First Class,F-497,Sophia Lamb,Consumer,Hyderabad,Kerala,India,APAC,West,FUR-8163,Furniture,Storage,Steel File Cabinet,7805.39,2,0.0,1191.12,368.48,Medium
F-24304,Second Class,F-758,Jacqueline Diaz,Corporate,Jaipur,Karnataka,India,APAC,West,FUR-7859,Furniture,Bookcases,Compact Wall Shelf,2636.44,5,0.05,855.71,409.15,Critical
F-24305,Standard Class,F-409,Maria Turner,Home Office,Kolkata,Rajasthan,India,APAC,South,FUR-2276,Furniture,Bookcases,Wooden Bookshelf,3087.54,4,0.1,177.6,269.62,Medium
F-24306,Same Day,F-165,Brenda Carr,Corporate,Chennai,Delhi,India,APAC,South,FUR-7515,Furniture,Tables,Modular Work Table,3449.36,2,0.1,1479.82,455.27,Medium
F-24307,Second Class,F-272,Michael Tucker,Corporate,Delhi,Madhya Pradesh,India,APAC,South,FUR-2976,Furniture,Bookcases,Wooden Bookshelf,8234.04,5,0.1,1405.67,323.47,Critical
F-24308,Standard Class,F-972,Eric Robertson,Corporate,Ahmedabad,Rajasthan,India,APAC,Central,FUR-9599,Furniture,Chairs,Adjustable Desk Chair,8024.81,1,0.1,759.56,164.61,High
F-24309,Second Class,F-800,Mark Cardenas,Consumer,Mumbai,Rajasthan,India,APAC,Central,FUR-3958,Furniture,Tables,Round Coffee Table,8236.29,4,0.05,1136.44,189.75,Low
F-24310,First Class,F-606,Tammy Washington,Home Office,Jaipur,Gujarat,India,APAC,Central,FUR-9779,Furniture,Chairs,Leather Executive Chair,7992.18,2,0.05,1148.41,316.59,Low
F-24311,Same Day,F-429,Mr. Edward Griffin,Consumer,Delhi,Tamil Nadu,India,APAC,Central,FUR-8960,Furniture,Chairs,Ergonomic Office Chair,5572.46,3,0.1,1153.08,203.72,Low
F-24312,Second Class,F-229,Edward Lewis,Consumer,Hyderabad,Kerala,India,APAC,West,FUR-3389,Furniture,Chairs,Leather Executive Chair,7312.99,4,0.0,1295.5,327.03,Low
F-24313,Standard Class,F-747,Isabel Morrison,Home Office,Delhi,Kerala,India,APAC,East,FUR-7785,Furniture,Bookcases,Wooden Bookshelf,6663.51,1,0.05,1216.2,297.84,High
F-24314,Same Day,F-992,William Jackson,Consumer,Mumbai,Delhi,India,APAC,North,FUR-3192,Furniture,Storage,Steel File Cabinet,3541.94,3,0.0,113.56,401.05,Critical
F-24315,Second Class,F-828,Dr. Kevin Ramos,Home Office,Delhi,West Bengal,India,APAC,East,FUR-8121,Furniture,Tables,Wooden Study Table,9882.71,2,0.0,199.12,412.2,Critical
F-24316,Second Class,F-148,Brett Luna,Consumer,Hyderabad,Maharashtra,India,APAC,North,FUR-2656,Furniture,Storage,2-Door Wardrobe,2299.81,5,0.05,990.82,201.73,Critical
F-24317,Standard Class,F-164,Joe Hall,Home Office,Kochi,Gujarat,India,APAC,Central,FUR-4129,Furniture,Bookcases,Wooden Bookshelf,6187.57,3,0.0,1385.65,365.63,Critical
F-24318,Standard Class,F-105,Jason Mcgee,Consumer,Bangalore,Kerala,India,APAC,Central,FUR-6687,Furniture,Tables,Wooden Study Table,7729.01,5,0.1,1471.11,110.09,Low
F-24319,Same Day,F-117,Tracy Shepherd,Consumer,Bangalore,Gujarat,India,APAC,South,FUR-9335,Furniture,Bookcases,Wooden Bookshelf,9568.48,1,0.0,265.0,133.3,High
F-24320,Same Day,F-209,Melissa Sullivan,Home Office,Jaipur,Karnataka,India,APAC,East,FUR-7853,Furniture,Storage,2-Door Wardrobe,4320.55,1,0.0,351.18,371.48,Low
F-24321,Standard Class,F-641,Kyle Garner,Corporate,Bhopal,Maharashtra,India,APAC,South,FUR-8068,Furniture,Tables,Wooden Study Table,3530.4,3,0.05,747.76,488.18,Medium
F-24322,First Class,F-797,Michael Owen,Consumer,Kolkata,Tamil Nadu,India,APAC,South,FUR-2184,Furniture,Bookcases,Compact Wall Shelf,3022.61,2,0.1,334.42,363.95,Low
F-24323,Second Class,F-752,Natalie Howell,Consumer,Delhi,Rajasthan,India,APAC,West,FUR-7547,Furniture,Chairs,Leather Executive Chair,7652.28,4,0.0,652.4,156.19,Critical
F-24324,Standard Class,F-662,Christina Willis,Consumer,Bangalore,Madhya Pradesh,India,APAC,South,FUR-6153,Furniture,Chairs,Leather Executive Chair,2677.05,4,0.1,829.1,173.04,Critical
F-24325,Standard Class,F-984,John Cunningham,Consumer,Bhopal,Karnataka,India,APAC,South,FUR-8800,Furniture,Storage,Steel File Cabinet,2747.94,2,0.0,507.27,482.98,Critical
F-24326,Standard Class,F-158,Michelle Bates,Consumer,Bhopal,Maharashtra,India,APAC,Central,FUR-6722,Furniture,Bookcases,Wooden Bookshelf,3959.11,5,0.0,1030.14,480.37,Critical
F-24327,Standard Class,F-805,Jacob Cain,Consumer,Bhopal,Gujarat,India,APAC,East,FUR-6716,Furniture,Storage,Steel File Cabinet,4334.71,5,0.0,1488.54,448.57,Medium
F-24328,Standard Class,F-702,Vincent Woods,Home Office,Kochi,Tamil Nadu,India,APAC,West,FUR-1253,Furniture,Tables,Round Coffee Table,5521.16,3,0.1,615.31,365.21,Critical
F-24329,First Class,F-463,Laura Underwood,Corporate,Kochi,West Bengal,India,APAC,West,FUR-2554,Furniture,Tables,Modular Work Table,4255.64,5,0.05,1372.41,440.12,High
F-24330,Same Day,F-660,Lauren Blake,Corporate,Kolkata,West Bengal,India,APAC,Central,FUR-8492,Furniture,Tables,Wooden Study Table,3525.3,4,0.05,274.03,450.69,High
F-24331,Standard Class,F-334,Aaron Bishop,Consumer,Mumbai,Delhi,India,APAC,South,FUR-5277,Furniture,Chairs,Ergonomic Office Chair,9917.77,5,0.0,184.87,368.48,High
F-24332,Standard Class,F-292,Michael Ramirez,Corporate,Mumbai,Gujarat,India,APAC,West,FUR-3944,Furniture,Storage,Steel File Cabinet,7105.34,4,0.1,877.49,459.43,Low
F-24333,Standard Class,F-870,Joseph Garcia,Home Office,Chennai,Karnataka,India,APAC,South,FUR-5998,Furniture,Chairs,Adjustable Desk Chair,3176.22,2,0.05,1192.94,302.13,High
F-24334,Same Day,F-450,John Williams,Consumer,Kochi,Rajasthan,India,APAC,East,FUR-1888,Furniture,Bookcases,Wooden Bookshelf,5291.33,4,0.05,573.5,206.11,Critical
F-24335,Standard Class,F-486,Laurie Brown,Corporate,Kochi,West Bengal,India,APAC,North,FUR-5946,Furniture,Bookcases,Compact Wall Shelf,3912.93,3,0.1,633.16,434.88,High
F-24336,First Class,F-934,Jacob Roberts,Corporate,Mumbai,Rajasthan,India,APAC,North,FUR-7765,Furniture,Bookcases,Compact Wall Shelf,3357.73,1,0.05,295.37,135.78,Low
F-24337,Second Class,F-734,John Lee,Home Office,Kolkata,Karnataka,India,APAC,East,FUR-3120,Furniture,Bookcases,Compact Wall Shelf,3805.9,3,0.05,701.29,334.13,Critical
F-24338,Same Day,F-129,Cameron Lawrence,Corporate,Delhi,Kerala,India,APAC,South,FUR-8549,Furniture,Tables,Wooden Study Table,9986.63,3,0.05,192.13,181.48,Medium
F-24339,First Class,F-280,Elaine Hebert,Consumer,Bhopal,West Bengal,India,APAC,West,FUR-8532,Furniture,Storage,Steel File Cabinet,8694.12,3,0.1,471.47,294.22,Medium
F-24340,First Class,F-204,Karen Ferguson,Corporate,Kolkata,Delhi,India,APAC,Central,FUR-5924,Furniture,Tables,Wooden Study Table,7239.2,3,0.05,203.94,446.69,Low
F-24341,Same Day,F-150,Tina Marsh,Corporate,Jaipur,Telangana,India,APAC,East,FUR-6200,Furniture,Bookcases,Compact Wall Shelf,6875.17,3,0.1,335.86,364.31,Low
F-24342,Same Day,F-975,Lawrence Proctor,Corporate,Bangalore,Karnataka,India,APAC,East,FUR-3423,Furniture,Storage,2-Door Wardrobe,4518.97,5,0.1,657.35,317.83,Low
F-24343,Second Class,F-333,Andrea Jones,Home Office,Chennai,Maharashtra,India,APAC,South,FUR-7618,Furniture,Chairs,Ergonomic Office Chair,7632.72,4,0.1,862.32,297.07,Critical
F-24344,First Class,F-996,David Alvarado,Home Office,Bhopal,West Bengal,India,APAC,West,FUR-1266,Furniture,Storage,2-Door Wardrobe,8652.77,2,0.1,1384.97,407.48,High
F-24345,Second Class,F-735,Carolyn Johnson,Consumer,Kolkata,Rajasthan,India,APAC,North,FUR-1091,Furniture,Chairs,Ergonomic Office Chair,4117.07,4,0.05,329.12,420.5,Medium
F-24346,First Class,F-622,Melinda Patrick,Home Office,Chennai,Karnataka,India,APAC,North,FUR-4521,Furniture,Storage,Steel File Cabinet,2027.28,1,0.05,621.72,401.83,Medium
F-24347,Same Day,F-969,Mr. Richard Ingram DDS,Consumer,Jaipur,Delhi,India,APAC,South,FUR-8935,Furniture,Tables,Wooden Study Table,2947.98,3,0.0,1404.86,211.46,Critical
F-24348,First Class,F-270,Harold Hudson,Corporate,Mumbai,Maharashtra,India,APAC,West,FUR-2027,Furniture,Storage,2-Door Wardrobe,2303.86,1,0.1,389.23,148.04,High
F-24349,Standard Class,F-271,Kayla Jackson,Consumer,Bangalore,Gujarat,India,APAC,West,FUR-5591,Furniture,Tables,Modular Work Table,3845.7,2,0.05,311.96,361.79,Low
F-24350,First Class,F-938,Lisa Martinez,Consumer,Chennai,Maharashtra,India,APAC,East,FUR-7005,Furniture,Bookcases,Compact Wall Shelf,5443.34,1,0.05,1101.25,144.07,Medium
F-24351,First Class,F-274,Lori Fuller,Home Office,Bangalore,Gujarat,India,APAC,South,FUR-3721,Furniture,Tables,Round Coffee Table,7548.45,3,0.1,265.17,189.75,Critical
F-24352,Same Day,F-150,Daniel Hooper,Corporate,Mumbai,Maharashtra,India,APAC,South,FUR-7327,Furniture,Chairs,Ergonomic Office Chair,4771.7,3,0.05,385.79,342.44,Low
F-24353,First Class,F-680,Paul Prince,Consumer,Bangalore,Maharashtra,India,APAC,East,FUR-6413,Furniture,Storage,Steel File Cabinet,2083.34,5,0.0,607.25,453.9,Medium
F-24354,Standard Class,F-132,Natalie Glass,Consumer,Jaipur,Madhya Pradesh,India,APAC,North,FUR-3522,Furniture,Storage,2-Door Wardrobe,8929.92,1,0.05,1400.98,300.85,High
F-24355,Same Day,F-126,William Johnson,Corporate,Delhi,Kerala,India,APAC,South,FUR-9971,Furniture,Chairs,Leather Executive Chair,9453.51,2,0.1,1148.42,493.53,Medium
F-24356,Standard Class,F-771,Karen Davis,Consumer,Chennai,Kerala,India,APAC,West,FUR-5028,Furniture,Bookcases,Compact Wall Shelf,2566.52,1,0.1,804.55,218.67,Critical
F-24357,Second Class,F-269,Matthew Bates,Home Office,Bangalore,Rajasthan,India,APAC,West,FUR-9178,Furniture,Storage,Steel File Cabinet,9306.51,5,0.05,625.31,297.32,Low
F-24358,First Class,F-248,James Diaz,Home Office,Mumbai,Madhya Pradesh,India,APAC,Central,FUR-4842,Furniture,Storage,2-Door Wardrobe,5026.62,3,0.05,778.66,411.68,Critical
F-24359,First Class,F-678,William Bradley,Consumer,Kolkata,Karnataka,India,APAC,West,FUR-7782,Furniture,Chairs,Leather Executive Chair,2437.4,3,0.0,1330.74,483.28,High
F-24360,Standard Class,F-794,Julie Jackson,Consumer,Jaipur,Rajasthan,India,APAC,West,FUR-8263,Furniture,Chairs,Ergonomic Office Chair,8519.57,3,0.05,1269.49,114.42,Critical
F-24361,Standard Class,F-179,Rhonda Griffin,Home Office,Kochi,Madhya Pradesh,India,APAC,South,FUR-1506,Furniture,Chairs,Adjustable Desk Chair,8179.43,1,0.1,1179.4,274.03,Medium
F-24362,Second Class,F-214,Rachel Guzman,Home Office,Bangalore,Madhya Pradesh,India,APAC,Central,FUR-3373,Furniture,Bookcases,Compact Wall Shelf,4742.29,2,0.1,277.68,289.3,Low
F-24363,Standard Class,F-939,William Christensen,Corporate,Chennai,Gujarat,India,APAC,East,FUR-4717,Furniture,Bookcases,Compact Wall Shelf,8768.41,4,0.05,573.79,410.05,Critical
F-24364,Standard Class,F-488,Jonathan Burke,Corporate,Chennai,Gujarat,India,APAC,West,FUR-1922,Furniture,Tables,Modular Work Table,4140.19,5,0.0,294.64,164.84,Low
F-24365,First Class,F-139,Christopher Phillips,Corporate,Mumbai,Tamil Nadu,India,APAC,South,FUR-3167,Furniture,Tables,Modular Work Table,9204.64,4,0.05,520.91,128.41,High
F-24366,Same Day,F-913,Todd Foster DDS,Home Office,Kolkata,Delhi,India,APAC,South,FUR-1784,Furniture,Chairs,Ergonomic Office Chair,9396.67,2,0.05,1174.63,433.06,Medium
F-24367,First Class,F-634,Christina Gentry,Consumer,Kolkata,Gujarat,India,APAC,West,FUR-4926,Furniture,Chairs,Adjustable Desk Chair,8211.61,4,0.1,1164.87,311.95,Low
F-24368,Second Class,F-654,Laura Shaw,Home Office,Kochi,Maharashtra,India,APAC,West,FUR-2402,Furniture,Chairs,Ergonomic Office Chair,6009.74,3,0.1,469.1,498.2,Medium
F-24369,First Class,F-754,Angelica Gonzalez,Home Office,Bangalore,West Bengal,India,APAC,Central,FUR-4113,Furniture,Storage,Steel File Cabinet,6451.24,4,0.1,1469.31,180.84,High
F-24370,Second Class,F-464,Mr. Troy Johnson,Corporate,Kolkata,Maharashtra,India,APAC,East,FUR-1912,Furniture,Storage,Steel File Cabinet,3032.33,2,0.0,906.8,479.11,Low
F-24371,Same Day,F-663,Kayla Ewing,Consumer,Hyderabad,Karnataka,India,APAC,East,FUR-7961,Furniture,Bookcases,Wooden Bookshelf,4709.42,2,0.0,1290.07,482.73,Low
F-24372,Standard Class,F-982,Joseph Patrick,Consumer,Kochi,Gujarat,India,APAC,East,FUR-4935,Furniture,Tables,Wooden Study Table,5487.56,2,0.0,673.93,120.95,Medium
F-24373,Same Day,F-509,James Thomas,Corporate,Bangalore,Delhi,India,APAC,East,FUR-9244,Furniture,Bookcases,Compact Wall Shelf,9650.54,5,0.05,1069.24,329.06,Low
F-24374,Same Day,F-484,Elizabeth Rios,Home Office,Hyderabad,Maharashtra,India,APAC,North,FUR-5888,Furniture,Storage,2-Door Wardrobe,6848.93,1,0.1,303.36,443.15,Low
F-24375,Standard Class,F-479,David Ray,Home Office,Bhopal,Karnataka,India,APAC,South,FUR-1087,Furniture,Chairs,Adjustable Desk Chair,2920.45,1,0.1,638.44,125.3,Critical
F-24376,Standard Class,F-807,Benjamin Fowler,Corporate,Kolkata,Madhya Pradesh,India,APAC,Central,FUR-1326,Furniture,Chairs,Adjustable Desk Chair,9495.93,4,0.0,592.17,472.61,Medium
F-24377,Second Class,F-996,Denise Henderson,Corporate,Kolkata,West Bengal,India,APAC,South,FUR-4612,Furniture,Chairs,Leather Executive Chair,5359.34,1,0.0,487.4,184.46,Low
F-24378,Same Day,F-892,Paul English,Corporate,Mumbai,Telangana,India,APAC,North,FUR-7071,Furniture,Chairs,Leather Executive Chair,2278.78,1,0.05,411.16,246.53,Critical
F-24379,First Class,F-710,Julia Perez,Home Office,Jaipur,Rajasthan,India,APAC,South,FUR-6237,Furniture,Tables,Round Coffee Table,7442.79,3,0.0,1491.84,128.87,Low
F-24380,Second Class,F-747,Annette Martinez,Home Office,Kolkata,Maharashtra,India,APAC,West,FUR-4991,Furniture,Chairs,Ergonomic Office Chair,7598.08,3,0.05,110.45,299.53,Critical
F-24381,Same Day,F-464,Dawn Hughes,Home Office,Bhopal,Gujarat,India,APAC,North,FUR-7247,Furniture,Tables,Round Coffee Table,9201.62,5,0.05,479.86,151.28,Critical
F-24382,Same Day,F-369,Christine Thomas,Corporate,Ahmedabad,Delhi,India,APAC,North,FUR-6566,Furniture,Chairs,Adjustable Desk Chair,4856.03,4,0.05,659.97,235.25,High
F-24383,First Class,F-354,Diana Ryan,Corporate,Hyderabad,Delhi,India,APAC,North,FUR-5582,Furniture,Bookcases,Wooden Bookshelf,9958.18,3,0.1,1196.46,130.37,High
F-24384,First Class,F-332,Joel Harris,Home Office,Kochi,Karnataka,India,APAC,North,FUR-2470,Furniture,Chairs,Adjustable Desk Chair,7846.72,3,0.0,904.6,276.52,Critical
F-24385,Same Day,F-271,Mark Jones,Consumer,Kochi,Kerala,India,APAC,Central,FUR-1048,Furniture,Bookcases,Compact Wall Shelf,3624.68,5,0.1,1016.21,141.81,Low
F-24386,First Class,F-402,Leslie Mayer DDS,Home Office,Ahmedabad,Madhya Pradesh,India,APAC,Central,FUR-2036,Furniture,Chairs,Adjustable Desk Chair,2686.35,4,0.1,342.86,193.78,Medium
F-24387,Same Day,F-227,Joshua Owens,Consumer,Mumbai,Rajasthan,India,APAC,North,FUR-7526,Furniture,Chairs,Leather Executive Chair,4663.38,4,0.05,954.08,416.07,Low
F-24388,Second Class,F-170,Keith Jones,Home Office,Bhopal,Rajasthan,India,APAC,North,FUR-1445,Furniture,Tables,Modular Work Table,6680.49,1,0.0,323.46,406.14,Medium
F-24389,Same Day,F-599,Devin Black,Home Office,Ahmedabad,Rajasthan,India,APAC,East,FUR-3153,Furniture,Chairs,Leather Executive Chair,4252.93,5,0.0,549.25,329.07,Critical
F-24390,Standard Class,F-227,Matthew Vazquez,Consumer,Chennai,Kerala,India,APAC,South,FUR-2269,Furniture,Chairs,Ergonomic Office Chair,2496.18,2,0.0,1318.85,210.47,Medium
F-24391,Second Class,F-174,Aaron Gutierrez,Home Office,Bangalore,Karnataka,India,APAC,West,FUR-1142,Furniture,Bookcases,Wooden Bookshelf,5958.51,2,0.05,649.32,489.08,Medium
F-24392,Standard Class,F-436,Nicole Myers,Consumer,Bhopal,Tamil Nadu,India,APAC,South,FUR-7861,Furniture,Chairs,Adjustable Desk Chair,2803.95,2,0.05,646.09,369.81,High
F-24393,Same Day,F-683,Brandon Young,Home Office,Hyderabad,West Bengal,India,APAC,Central,FUR-8896,Furniture,Chairs,Adjustable Desk Chair,5473.02,2,0.05,102.54,186.31,Low
F-24394,First Class,F-536,Sean Stanley,Home Office,Kochi,Delhi,India,APAC,Central,FUR-8888,Furniture,Storage,2-Door Wardrobe,7945.82,1,0.05,1062.73,473.27,Medium
F-24395,First Class,F-159,Jessica Pratt,Corporate,Mumbai,Maharashtra,India,APAC,South,FUR-9133,Furniture,Storage,2-Door Wardrobe,6406.48,1,0.0,1119.88,475.05,Low
F-24396,Standard Class,F-429,Melissa Martinez,Consumer,Chennai,Telangana,India,APAC,North,FUR-3755,Furniture,Bookcases,Wooden Bookshelf,9990.88,4,0.1,695.69,463.84,Medium
F-24397,Second Class,F-258,Hannah Ponce MD,Consumer,Ahmedabad,Maharashtra,India,APAC,Central,FUR-2846,Furniture,Bookcases,Wooden Bookshelf,4122.08,1,0.05,460.12,148.81,Low
F-24398,Standard Class,F-754,Barry Alvarez,Consumer,Jaipur,Delhi,India,APAC,Central,FUR-3112,Furniture,Bookcases,Wooden Bookshelf,2281.91,2,0.1,705.36,491.01,Medium
F-24399,Second Class,F-695,Erin Smith,Corporate,Bangalore,Delhi,India,APAC,Central,FUR-4340,Furniture,Tables,Round Coffee Table,9988.67,2,0.1,196.61,135.25,High
F-24400,Second Class,F-533,Mary Hunter,Home Office,Mumbai,Madhya Pradesh,India,APAC,South,FUR-4710,Furniture,Tables,Wooden Study Table,8173.91,2,0.0,917.57,288.34,Medium
F-24401,Same Day,F-464,David Parker,Consumer,Chennai,Madhya Pradesh,India,APAC,Central,FUR-5784,Furniture,Storage,Steel File Cabinet,5218.51,5,0.1,1419.68,268.22,Low
F-24402,Same Day,F-627,Stephanie Wilson,Home Office,Bhopal,Maharashtra,India,APAC,North,FUR-4126,Furniture,Tables,Modular Work Table,7205.19,4,0.0,946.47,491.01,High
F-24403,First Class,F-534,Brian Walters,Home Office,Kochi,Tamil Nadu,India,APAC,East,FUR-1390,Furniture,Chairs,Ergonomic Office Chair,9256.37,5,0.0,514.98,195.45,High
F-24404,Second Class,F-365,Adrienne Cruz,Consumer,Chennai,Gujarat,India,APAC,South,FUR-4710,Furniture,Bookcases,Wooden Bookshelf,7135.69,1,0.0,1021.53,228.46,Low
F-24405,Standard Class,F-681,Lonnie Huff,Consumer,Chennai,Delhi,India,APAC,North,FUR-9765,Furniture,Chairs,Leather Executive Chair,3431.92,3,0.05,523.38,407.0,Critical
F-24406,Same Day,F-173,Melissa Miller,Consumer,Jaipur,Karnataka,India,APAC,East,FUR-7284,Furniture,Tables,Modular Work Table,8264.6,2,0.0,1142.84,453.56,Low
F-24407,Standard Class,F-522,Nicholas Donaldson,Corporate,Delhi,Telangana,India,APAC,North,FUR-3347,Furniture,Tables,Wooden Study Table,6743.81,1,0.1,671.42,279.45,High
F-24408,Same Day,F-609,Amber Richardson,Consumer,Jaipur,Telangana,India,APAC,North,FUR-6098,Furniture,Tables,Wooden Study Table,5778.12,2,0.05,1188.2,136.45,Critical
F-24409,First Class,F-466,Austin Conway,Corporate,Bangalore,Karnataka,India,APAC,Central,FUR-6790,Furniture,Storage,Steel File Cabinet,8696.59,3,0.0,160.02,120.84,High
F-24410,Same Day,F-748,Dawn Johnson,Home Office,Bangalore,Karnataka,India,APAC,Central,FUR-1416,Furniture,Storage,Steel File Cabinet,7861.26,3,0.0,153.43,495.09,Low
F-24411,Same Day,F-471,Ronnie Gilmore,Consumer,Hyderabad,West Bengal,India,APAC,North,FUR-8409,Furniture,Chairs,Adjustable Desk Chair,9415.46,4,0.1,460.89,159.09,Critical
F-24412,First Class,F-428,Jennifer Martinez,Corporate,Ahmedabad,Kerala,India,APAC,East,FUR-7331,Furniture,Bookcases,Compact Wall Shelf,2226.93,4,0.05,477.55,331.26,Medium
F-24413,Standard Class,F-732,Lisa Kelley,Home Office,Kolkata,Kerala,India,APAC,North,FUR-7423,Furniture,Chairs,Ergonomic Office Chair,7145.24,1,0.0,224.31,403.09,High
F-24414,Standard Class,F-604,Wendy Taylor,Home Office,Kolkata,West Bengal,India,APAC,East,FUR-8288,Furniture,Bookcases,Compact Wall Shelf,4038.46,3,0.0,949.37,176.67,Critical
F-24415,Same Day,F-548,Matthew Terry,Consumer,Bangalore,Kerala,India,APAC,Central,FUR-2542,Furniture,Chairs,Ergonomic Office Chair,8744.92,1,0.05,973.89,492.07,Critical
